PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
MN5870053,Aunt Betsy's Bed and Breakfast,Transient non-community system,Ground water,Yellow Medicine,-,25,,,
MN5310226,Aunt Nancy's Bar & Resort,Transient non-community system,Ground water,Itasca,-,26,,,
MN5560443,Aurdal Lutheran Church,Transient non-community system,Ground water,Otter Tail,-,125,,,
MN5740040,Aurora Lutheran Church,Transient non-community system,Ground water,Steele,-,150,,,
MN5500065,Austin Ready Mix Company,Transient non-community system,Ground water,Mower,-,25,,,
MN5240233,Austin/Albert Lea KOA,Transient non-community system,Ground water,Freeborn,-,300,,,
MN5130320,Auto Werks of Forest Lake,Transient non-community system,Ground water,Chisago,-,25,,,
MN5490308,Autumn Antlers Trophy Whitetail Lodge,Transient non-community system,Ground water,Morrison,-,25,,,
MN5020368,Avatan,Transient non-community system,Ground water,Anoka,-,200,,,
MN5290406,Avay Up Nort Campground,Transient non-community system,Ground water,Hubbard,-,25,,,
MN5130367,Avid Auto Repair,Transient non-community system,Ground water,Chisago,-,25,,,
MN5040780,Axel Industries LLC,Transient non-community system,Ground water,Beltrami,-,25,,,
MN5190042,Axel's River Grille,Transient non-community system,Ground water,Dakota,-,500,,,
MN5130322,B & B BY THE GREEN,Transient non-community system,Ground water,Chisago,-,25,,,
MN5690380,B & B Country Mart,Transient non-community system,Ground water,St. Louis,-,200,,,
MN5430194,B & B Sports and RV,Transient non-community system,Ground water,McLeod,-,40,,,
MN5560645,B & K'S LUNCH WAGON #2,Transient non-community system,Ground water,Otter Tail,-,25,,,
MN5560644,B & K'S LUNCHWAGON,Transient non-community system,Ground water,Otter Tail,-,50,,,
MN5690635,B & L MHP,Transient non-community system,Ground water,St. Louis,-,25,,,
MN5580193,B AND B BAR,Transient non-community system,Ground water,Pine,-,25,,,
MN5730226,B AND B OIL COMPANY,Transient non-community system,Ground water,Stearns,-,25,,,
MN5270489,B AND D BAIT AND TACKLE,Transient non-community system,Ground water,Hennepin,-,25,,,
MN5660044,B AND D REPAIRS-SERVICE,Transient non-community system,Ground water,Rice,-,25,,,
MN5660054,B AND G IMPLEMENT,Transient non-community system,Ground water,Rice,-,25,,,
MN5280027,B AND H FARM AND HOME,Transient non-community system,Ground water,Houston,-,25,,,
MN5290077,B AND J OUTPOST,Transient non-community system,Ground water,Hubbard,-,25,,,
MN5600072,B AND M BAR,Transient non-community system,Ground water,Polk,-,25,,,
MN5310358,B AND M TAVERN,Transient non-community system,Ground water,Itasca,-,25,,,
MN5430043,B AND R GROWERS,Transient non-community system,Ground water,McLeod,-,25,,,
MN5750018,B BAR B FURNITURE,Transient non-community system,Ground water,Stevens,-,25,,,
MN5680128,B J TRAILER COACH PARK,Transient non-community system,Ground water,Roseau,-,25,,,
MN5100096,B's on the River,Transient non-community system,Ground water,Carver,-,100,,,
MN5250125,B-Wells Bar,Transient non-community system,Ground water,Goodhue,-,25,,,
MN5690907,BABBITT JUNCTION,Transient non-community system,Ground water,St. Louis,-,25,,,
MN5271122,BABE RUTH FIELD,Transient non-community system,Ground water,Hennepin,-,25,,,
MN5560300,BABE'S RESORT,Transient non-community system,Ground water,Otter Tail,-,25,,,
MN5110510,BACK FORTY RESORT,Transient non-community system,Ground water,Cass,-,25,,,
MN5110814,BACK YONDER,Transient non-community system,Ground water,Cass,-,25,,,
MN5700307,BACKSTRETCH RV PARK,Transient non-community system,Ground water,Scott,-,25,,,
MN5700290,BACKSTRETCH RV PARK & CAMPGROUND,Transient non-community system,Ground water,Scott,-,25,,,
MN5110285,BACKUS MUNICIPAL LIQUOR,Transient non-community system,Ground water,Cass,-,25,,,
MN5560595,BACON'S BODY SHOP,Transient non-community system,Ground water,Otter Tail,-,25,,,
MN5150064,BAGLEY CITY PARK,Transient non-community system,Ground water,Clearwater,-,25,,,
MN5150037,BAGLEY DAIRY QUEEN,Transient non-community system,Ground water,Clearwater,-,25,,,
MN5150155,BAGLEY LIVESTOCK EXCHANGE,Transient non-community system,Ground water,Clearwater,-,50,,,
MN5150032,BAGLEY MUNICIPAL AIRPORT,Transient non-community system,Ground water,Clearwater,-,25,,,
MN5150062,BAGLEY TRUCK STATION,Transient non-community system,Ground water,Clearwater,-,25,,,
MN5130070,BAILEY,Transient non-community system,Ground water,Chisago,-,25,,,
MN5730269,BAILEYS RESORT,Transient non-community system,Ground water,Stearns,-,25,,,
MN5290145,BAILEYS RESORT,Transient non-community system,Ground water,Hubbard,-,25,,,
MN5210369,BAKED POTATOE/CORNCOB,Transient non-community system,Ground water,Douglas,-,0,,,
MN5160113,BAKER LAKE CAMPGROUND,Transient non-community system,Ground water,Cook,-,25,,,
MN5271027,BAKER PARK,Transient non-community system,Ground water,Hennepin,-,25,,,
MN5140065,BAKER POST OFFICE,Transient non-community system,Ground water,Clay,-,25,,,
MN5180679,BAKERY AND COFFEE SHOP,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5180872,BAKERY AND COFFEE SHOP,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5030031,BAKKE LUTHERAN CHURCH,Transient non-community system,Ground water,Becker,-,25,,,
MN5420014,BALATON HWY REST AREA,Transient non-community system,Ground water,Lyon,-,25,,,
MN5360016,BALD ROCK RESORT,Transient non-community system,Ground water,Koochiching,-,25,,,
MN5020440,BALDWIN LAKE MOTEL,Transient non-community system,Ground water,Anoka,-,25,,,
MN5470034,BALLMAN CAMPSITE,Transient non-community system,Ground water,Meeker,-,25,,,
MN5050310,BALLPARK PIZZA,Transient non-community system,Ground water,Benton,-,0,,,
MN5040099,BALM LAND RESORT,Transient non-community system,Ground water,Beltrami,-,25,,,
MN5560087,BALMORAL DRIVING RANGE,Transient non-community system,Ground water,Otter Tail,-,25,,,
MN5560044,BALMORAL TRAILER PARK,Transient non-community system,Ground water,Otter Tail,-,45,,,
MN5290146,BALMY BEACH RESORT,Transient non-community system,Ground water,Hubbard,-,25,,,
MN5290006,BALSAM BEACH RESORT,Transient non-community system,Ground water,Hubbard,-,25,,,
MN5610447,BALSAM BIBLE CHAPEL,Transient non-community system,Ground water,Pope,-,25,,,
MN5310235,BALSAM ISLE RESORT,Transient non-community system,Ground water,Itasca,-,25,,,
MN5180129,BALSAM POINT,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5770060,BALSAMLUND LCA CHURCH,Transient non-community system,Ground water,Todd,-,25,,,
MN5310018,BAMBOO ROOM,Transient non-community system,Ground water,Itasca,-,25,,,
MN5270076,BANG BANG OIL CO,Transient non-community system,Ground water,Hennepin,-,25,,,
MN5730214,BANG BANG OIL COMPANY,Transient non-community system,Ground water,Stearns,-,25,,,
MN5860163,BANIA AND ROCKLIN INC,Transient non-community system,Ground water,Wright,-,25,,,
MN5860390,"BANK OF ELK RIVER, THE",Transient non-community system,Ground water,Wright,-,25,,,
MN5070212,BANKS,Transient non-community system,Ground water,Blue Earth,-,25,,,
