PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
OH8000012,NEW DOVER ESTATES,Community water system,Ground water,Union,-,110,,,
OH6501612,NEW HOLLAND VILLAGE PWS,Community water system,Ground water,Pickaway,-,801,,,
OH0601012,NEW KNOXVILLE VILLAGE,Community water system,Ground water,Auglaize,-,879,,,
OH5701812,NEW LEBANON VILLAGE PWS,Community water system,Ground water,Montgomery,-,"3,995",,,
OH6400411,NEW LEXINGTON,Community water system,Surface water,Perry,-,"5,161",,,
OH0903503,NEW LONDON 1 PWS,Community water system,Ground water purchased,Butler,-,355,,,
OH3902611,NEW LONDON VILLAGE -PLANT 2,Community water system,Surface water,Huron,-,25,,,
OH3900911,NEW LONDON VILLAGE-PLANT 1,Community water system,Surface water,Huron,-,"4,350",,,
OH1900912,NEW MADISON VILLAGE PWS,Community water system,Ground water,Darke,-,"1,000",,,
OH0902112,NEW MIAMI VILLAGE PWS,Community water system,Ground water,Butler,-,"3,200",,,
OH5002412,"NEW MIDDLETOWN, VLG. OF",Community water system,Ground water,Mahoning,NEW MIDDLETOWN,"1,980",,,
OH6800912,NEW PARIS VILLAGE PWS,Community water system,Ground water,Preble,-,"1,681",,,
OH7900812,NEW PHILADELPHIA CITY PWS,Community water system,Ground water,Tuscarawas,-,"17,288",,,
OH1301212,NEW RICHMOND VILLAGE PWS,Community water system,Ground water,Clermont,-,"2,622",,,
OH6402203,NEW STRAITSVILLE SYSTEM -2 PWS,Community water system,Surface water purchased,Perry,NEW STRAITSVILLE,72,,,
OH6400503,"NEW STRAITSVILLE, VILLAGE OF",Community water system,Ground water purchased,Perry,-,838,,,
OH1400815,NEW VIENNA VILLAGE,Community water system,Ground water,Clinton,-,"1,240",,,
OH1700411,NEW WASHINGTON VILLAGE,Community water system,Surface water,Crawford,-,987,,,
OH1700414,NEW WASHINGTON WATER DEPT,Community water system,Surface water,Crawford,NEW WASHINGTON,"1,225",,,
OH1501722,NEW WATERFORD VILLAGE PWS,Community water system,Ground water,Columbiana,-,"1,280",,,
OH1501732,NEW WATERFORD WATER DEPT.,Community water system,Ground water,Columbiana,-,"1,300",,,
OH1501712,NEW WATERFORD WATER DEPT.,Community water system,Ground water,Columbiana,NEW WATERFORD,"1,500",,,
OH4502314,NEWARK CITY PWS,Community water system,Surface water,Licking,-,"47,573",,,
OH7900912,NEWCOMERSTOWN VILLAGE PWS,Community water system,Ground water,Tuscarawas,-,"3,822",,,
OH8400612,NEWPORT WATER/SEWER DISTRICT PWS,Community water system,Ground water,Washington,-,"1,582",,,
OH7802311,NEWTON FALLS CITY,Community water system,Surface water,Trumbull,-,"6,300",,,
OH2000512,NEY VILLAGE WATER,Community water system,Ground water,Defiance,-,854,,,
OH7802403,NILES CITY PWS,Community water system,Surface water purchased,Trumbull,-,"29,787",,,
OH7702912,NIMISILA MOBILE HOME PARK,Community water system,Ground water,Summit,-,75,,,
OH6100503,NOBLE COUNTY WATER AUTHORITY PWS,Community water system,Surface water purchased,Noble,-,927,,,
OH6100203,NOBLE WATER COMPANY,Community water system,Surface water purchased,Noble,-,830,,,
OH5200912,NORMANDY PK WATER SYSTEM,Community water system,Ground water,Medina,MONTVILLE,125,,,
OH8701611,NORTH BALTIMORE VILLAGE,Community water system,Surface water,Wood,-,"3,361",,,
OH6703812,NORTH BENTON SHORES ASSOCIATION,Community water system,Ground water,Portage,-,44,,,
OH7604312,NORTH CANTON CITY PWS,Community water system,Ground water,Stark,-,"17,404",,,
OH3901012,NORTH FAIRFIELD VILLAGE,Community water system,Ground water,Huron,-,570,,,
OH1203412,NORTH HAMPTON VILLAGE PWS,Community water system,Ground water,Clark,-,490,,,
OH1100812,NORTH LEWISBURG VILLAGE PWS,Community water system,Ground water,Champaign,-,"1,850",,,
OH7600712,NORTH MARKET MFG.M.H.PK.,Community water system,Ground water,Stark,NORTH CANTON,20,,,
OH8600812,NORTH PINE ESTATES,Community water system,Ground water,Williams,-,50,,,
OH4503612,NORTH POINTE COVE CONDOMINIUMS,Community water system,Ground water,Licking,-,43,,,
OH4700803,NORTH RIDGEVILLE CITY PWS,Community water system,Surface water purchased,Lorain,-,"29,465",,,
OH7703012,NORTHAMPTON WATER COMPANY,Community water system,Ground water,Summit,-,500,,,
OH7501012,NORTHBROOK MHP,Community water system,Ground water,Shelby,-,150,,,
OH2637812,NORTHEAST WATER SYSTEM,Community water system,Surface water purchased,Fulton,-,"1,250",,,
OH3902403,NORTHERN OHIO RURAL WATER,Community water system,Surface water purchased,Huron,-,"17,324",,,
OH2201803,NORTHERN OHIO RURAL WATER - NW DISTRICT,Community water system,Surface water purchased,Erie,-,"6,051",,,
OH3946612,NORTHERN OHIO RURAL WATER - SE DISTRICT,Community water system,Surface water purchased,Huron,-,403,,,
OH2201903,NORTHERN OHIO RURAL WATER - SOUTHWEST DI,Community water system,Surface water purchased,Erie,COLLINS,88,,,
OH6400912,NORTHERN PERRY CO.WATER #1,Community water system,Ground water purchased,Perry,-,"1,690",,,
OH6402703,NORTHERN PERRY CO.WATER #2,Community water system,Ground water purchased,Perry,-,"1,070",,,
OH5900812,NORTHGATE MOBILE HOME PARK,Community water system,Ground water,Morrow,MOUNT GILEAD,130,,,
OH8601112,NORTHLAND SENIOR COMMUNITY,Community water system,Ground water,Williams,-,50,,,
OH4201112,NORTHSIDE MANOR NURSING,Community water system,Ground water,Knox,MOUNT VERNON,72,,,
OH1901012,NORTHTOWNE COMMUNITIES LLC,Community water system,Ground water,Darke,-,100,,,
OH7500912,NORTHVIEW UTILITY CORP PWS,Community water system,Ground water,Shelby,-,75,,,
OH7300003,NORTHWEST REGIONAL WATER DISTRICT,Community water system,Ground water purchased,Scioto,-,"12,798",,,
OH8700212,NORTHWESTERN W AND SD - BLOOMDALE,Community water system,Ground water,Wood,-,808,,,
OH8752812,NORTHWESTERN W AND SD -TOLEDO SVCE AREA,Community water system,Surface water purchased,Wood,-,"15,600",,,
OH8703211,NORTHWESTERN W AND SD -WESTON,Community water system,Surface water purchased,Wood,-,"1,908",,,
OH8704103,NORTHWESTERN W AND SD- PORTAGE,Community water system,Surface water purchased,Wood,-,"4,351",,,
OH8703903,NORTHWESTERN W AND SD-BAIRDSTOWN,Community water system,Ground water purchased,Wood,-,130,,,
OH8704003,NORTHWESTERN W AND SD-BG ROAD W,Community water system,Surface water purchased,Wood,-,369,,,
OH8752212,NORTHWESTERN W AND SD-MIDDLETON TWP,Community water system,Surface water purchased,Wood,-,"1,989",,,
OH8704203,NORTHWESTERN WSD-WTLN 200,Community water system,Surface water purchased,Wood,-,"9,629",,,
OH5401912,NORTHWOOD HOMEOWNERS ASN,Community water system,Ground water,Mercer,LIMA,165,,,
OH2503712,NORTONS MOBILE HOME PARK 1,Community water system,Ground water,Franklin,GAHANNA,35,,,
OH2502012,NORTONS MOBILE HOME PARK 2,Community water system,Ground water,Franklin,COLUMBUS,80,,,
OH3900412,NORW - HOLIDAY LAKES DISTRICT,Community water system,Ground water,Huron,-,"1,388",,,
OH3946712,NORW - SOUTH DISTRICT,Community water system,Surface water purchased,Huron,-,"4,709",,,
OH3901111,NORWALK CITY,Community water system,Surface water,Huron,-,"16,827",,,
OH3101703,NORWOOD CITY PWS,Community water system,Surface water purchased,Hamilton,-,"19,997",,,
OH2802412,NOTRE DAME SISTERS AND ELEMENTARY SCHOOL,Community water system,Ground water,Geauga,-,750,,,
OH8602012,NU VISION PARK,Community water system,Ground water,Williams,MONTPELIER,60,,,
OH7006312,OAK GROVE MANOR,Community water system,Ground water,Richland,MANSFIELD,142,,,
OH8502412,OAK GROVE MOBILE HOME PARK,Community water system,Ground water,Wayne,-,100,,,
OH6202603,OAK HARBOR VILLAGE,Community water system,Surface water purchased,Ottawa,-,"4,615",,,
OH6202615,OAK HARBOR WATER DEPARTMENT,Community water system,Surface water purchased,Ottawa,OAK HARBOR,"4,000",,,
OH6901012,OAK HAVEN RESIDENTIAL CARE,Community water system,Ground water,Putnam,-,31,,,
OH7202012,OAK HILL APARTMENTS,Community water system,Ground water,Sandusky,-,33,,,
OH3000412,OAK HILL MOBILE HOME PARK,Community water system,Ground water,Guernsey,-,97,,,
OH3000415,OAK HILL MOBILE HOME PK.,Community water system,Surface water purchased,Guernsey,CAMBRIDGE,92,,,
OH4000411,"OAK HILL, VILLAGE OF",Community water system,Ground water purchased,Jackson,-,"1,551",,,
OH2502112,OAK HILLS MOBILE HOME PARK,Community water system,Ground water,Franklin,-,505,,,
OH7703212,OAK KNOLL ESTATES,Community water system,Ground water,Summit,-,60,,,
OH7602812,OAK MANOR MOBILE HOME COURT,Community water system,Ground water,Stark,-,125,,,
OH8502512,OAK PARK ESTATES LLC,Community water system,Ground water,Wayne,-,450,,,
OH1600912,OAKDALE HOMEOWNER ASSOCIATION,Community water system,Ground water,Coshocton,-,25,,,
OH6402403,OAKDALE WATER DISTRICT,Community water system,Ground water purchased,Perry,-,250,,,
OH7608012,OAKHILL MANOR CARE CENTER,Community water system,Ground water,Stark,-,192,,,
OH7703312,OAKLEAF MOBILE HOME PARK,Community water system,Ground water,Summit,CUYAHOGA FALLS,75,,,
OH5100212,OAKRIDGE ESTATES,Community water system,Ground water,Marion,-,230,,,
OH4900912,OAKWOOD ACRES MOBILE HOME PARK,Community water system,Ground water,Madison,WEST JEFFERSON,120,,,
OH5701915,OAKWOOD CITY PWS,Community water system,Ground water,Montgomery,-,"9,202",,,
OH7003812,OAKWOOD CROSSING MHP,Community water system,Ground water,Richland,-,200,,,
OH8601212,OAKWOOD MHP,Community water system,Ground water,Williams,-,180,,,
OH6300312,OAKWOOD VILLAGE,Community water system,Ground water,Paulding,-,608,,,
OH5703715,OAKWOOD VILLAGE MHP,Community water system,Surface water purchased,Montgomery,-,"1,500",,,
OH4700911,OBERLIN WATER DEPARTMENT,Community water system,Surface water,Lorain,-,"8,390",,,
OH2504303,OBETZ SATELLITE 1 PWS,Community water system,Surface water purchased,Franklin,-,151,,,
OH2554603,OBETZ SATELLITE 2 PWS,Community water system,Surface water purchased,Franklin,-,961,,,
OH2566512,OBETZ SATELLITE 6 PWS,Community water system,Surface water purchased,Franklin,-,"1,100",,,
