PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
FL6862109,FORDEN'S BAR,Transient non-community system,Ground water,Levy,-,25,,,
FL2380380,FORDENS BAR,Transient non-community system,Ground water,Levy,-,25,,,
FL3424243,FORE LAKE ORGANIZATION CAMP,Transient non-community system,Unknown Primary Source,-,-,25,,,
FL3424244,FORE LAKE RECREATION CAMP,Transient non-community system,Ground water,Marion,SILVER SPRINGS,25,,,
FL3354876,FOREMOST FERTILIZER CORP.,Transient non-community system,Ground water,Lake,-,39,,,
FL6295301,FOREST BROOK SQUARE,Transient non-community system,Ground water,Hillsborough,LUTZ,75,,,
FL3594207,FOREST CITY BAPTIST CHURCH,Transient non-community system,Ground water,Seminole,-,86,,,
FL3594166,FOREST CITY CENTER,Transient non-community system,Ground water,Seminole,ALTAMONTE SPRINGS,25,,,
FL3424890,FOREST GROCERY,Transient non-community system,Ground water,Marion,-,750,,,
FL3424165,FOREST GROCERY,Transient non-community system,Unknown Primary Source,-,-,100,,,
FL3420415,FOREST GROVE CAMPGROUND,Transient non-community system,Ground water,Marion,-,24,,,
FL4500479,FOREST HILL ALLIANCE CHURCH,Transient non-community system,Ground water,Palm Beach,-,200,,,
FL4500480,FOREST HILL GOLF,Transient non-community system,Surface water,Palm Beach,-,50,,,
FL4504258,FOREST HILL GOLF CLUB,Transient non-community system,Ground water,Palm Beach,FOREST HILL GOL,25,,,
FL4500481,FOREST HILL PHARMACY,Transient non-community system,Ground water,Palm Beach,-,40,,,
FL4500482,FOREST HILL PITCH & PUTT GOLF,Transient non-community system,Ground water,Palm Beach,-,50,,,
FL4500483,FOREST HILL PROFESSIONAL PLAZA,Transient non-community system,Ground water,Palm Beach,-,25,,,
FL4504079,FOREST HILL PROFESSIONAL PLAZA,Transient non-community system,Ground water,Palm Beach,-,25,,,
FL3354766,FOREST HILLS GROCERY,Transient non-community system,Ground water,Lake,DELAND,25,,,
FL3425103,FOREST MEDICAL CENTER,Transient non-community system,Ground water,Marion,SILVER SPRINGS,25,,,
FL3424864,FOREST NEW LIFE CHURCH,Transient non-community system,Ground water,Marion,SILVER SPRINGS,25,,,
FL3424846,FOREST UNITED METHODIST CHURCH,Transient non-community system,Ground water,Marion,-,160,,,
FL1370280,FORESTMEADOW PARK,Transient non-community system,Ground water,Leon,-,30,,,
FL3494425,FOREVER FLORIDA/CYPRESS RESTAURANT,Transient non-community system,Ground water,Osceola,SAINT CLOUD,25,,,
FL5224090,FOREVERGLADES RV RESORT LLC,Transient non-community system,Ground water,Glades,MOOREHAVEN,100,,,
FL6295979,FORMAGGIO'S PIZZERIA,Transient non-community system,Ground water,-,LITHIA,100,,,
FL4565193,FORMER - ECKERD LEADERSHIP PROGRAM,Transient non-community system,Ground water,St. Lucie,FORT PIERCE,40,,,
FL6280163,FORNEY'S RESTAURANT,Transient non-community system,Ground water,Highlands,-,50,,,
FL3420418,FORREST OUTPOST,Transient non-community system,Ground water,Marion,-,65,,,
FL5284080,FORT BONNET LAKE PARK,Transient non-community system,Ground water,Highlands,-,1,,,
FL1370282,FORT BRADEN COMMUNITY CENTER,Transient non-community system,Ground water,Leon,TALLAHASSEE,300,,,
FL3484181,FORT CHRISTMAS PARK,Transient non-community system,Ground water,Orange,CHRISTMAS,25,,,
FL6090610,FORT COOPER STATE PARK,Transient non-community system,Ground water,Citrus,INVERNESS,60,,,
FL6090611,FORT COOPER STATION,Transient non-community system,Ground water,Citrus,-,100,,,
FL4474131,FORT DRUM STORE,Transient non-community system,Ground water,Okeechobee,OKEECHOBEE,25,,,
FL2160384,FORT GEORGE ISLAND GOLF CLUB,Transient non-community system,Ground water,Duval,-,25,,,
FL6250613,FORT GREEN ROCERY,Transient non-community system,Ground water,Hardee,-,25,,,
FL5440099,FORT JEFFERSON NATIONAL MONUME,Transient non-community system,Surface water,Monroe,-,150,,,
FL6292806,FORT LONESOME GROCERY,Transient non-community system,Ground water,Hillsborough,LITHIA,100,,,
FL3420420,FORT MCCOY (SALVATION ARMY),Transient non-community system,Ground water,Marion,-,65,,,
FL3424988,FORT MCCOY ; EUREKA COMM. CENTER,Transient non-community system,Ground water,Marion,FT MCCOY,25,,,
FL3421353,FORT MCCOY GROCERY,Transient non-community system,Ground water,Marion,FT MCCOY,25,,,
FL6535635,FORT MEADE PEACE RIVER PARK,Transient non-community system,Ground water,Polk,FORT MEADE,25,,,
FL5114091,FORT MYERS COCA COLA,Transient non-community system,Ground water,Collier,-,25,,,
FL1460790,FORT WALTON SKATING CENTER INC,Transient non-community system,Ground water,Okaloosa,-,275,,,
FL3494381,FORTUNE RD CHURCH OF CHRIST,Transient non-community system,Ground water,Osceola,-,50,,,
FL6092365,FORTUNER CHINESE RESTAURANT,Transient non-community system,Ground water,Citrus,-,25,,,
FL6534053,FORTY ACRE GIFT SHOP/KEN KOONS,Transient non-community system,Ground water,Polk,LAKELAND,24,,,
FL6295157,FOSTER DUKES M.L.C.,Transient non-community system,Ground water,Hillsborough,-,25,,,
FL6295077,FOUNTAIN CLUB,Transient non-community system,Ground water,Hillsborough,-,25,,,
