PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
NH1181010,CENTRAL HOOKSETT WATER PCT,Community water system,Surface water purchased,Merrimack,HOOKSETT,"4,300",,,
NH1392180,CENTURY VILLAGE CONDOS,Community water system,Ground water,Rockingham,LONDONDERRY,875,,,
NH0882010,CHALET VILLAGE,Community water system,Ground water,Belknap,GILFORD,35,,,
NH1652020,CHALK POND WATER,Community water system,Ground water,Merrimack,NEWBURY,200,,,
NH1932250,CHANDLER PLACE APTS,Community water system,Ground water,Rockingham,PLAISTOW,38,,,
NH1932190,CHANDLER TERRACE,Community water system,Ground water,Rockingham,PLAISTOW,30,,,
NH0411010,CHARLESTOWN WATER WORKS,Community water system,Ground water,Sullivan,CHARLESTOWN,"2,500",,,
NH0882080,CHERRY VALLEY CONDOS,Community water system,Ground water,Belknap,GILFORD,90,,,
NH2494010,CHESHIRE COUNTY COMPLEX,Community water system,Surface water,Cheshire,WESTMORELAND,380,,,
NH0343010,CHESLEYS MHP,Community water system,Ground water,Grafton,CAMPTON,60,,,
NH0432030,CHESTER BROOK,Community water system,Ground water,Rockingham,CHESTER,100,,,
NH2232200,CHISHOLM FARM,Community water system,Ground water,Rockingham,STRATHAM,168,,,
NH2312070,CHOCORUA MEADOWS,Community water system,Ground water,Carroll,TAMWORTH,53,,,
NH2312060,CHOCORUA WOODS,Community water system,Ground water,Carroll,TAMWORTH,16,,,
NH0162220,CHRISTMAS MOUNTAIN CONDOMINIUM,Community water system,Ground water,Carroll,BARTLETT,203,,,
NH0461010,CLAREMONT WATER DEPT,Community water system,Surface water,Sullivan,CLAREMONT,"9,000",,,
NH1032070,COACH RUN CONDOS,Community water system,Ground water,Rockingham,HAMPSTEAD,60,,,
NH0342100,COACHMAN CONDOS,Community water system,Ground water,Grafton,CAMPTON,50,,,
NH1121010,COGSWELL SPRINGS WATER WORKS,Community water system,Ground water,Merrimack,HENNIKER,"2,500",,,
NH0773020,COLBY BROOK ESTATES,Community water system,Ground water,Merrimack,EPSOM,68,,,
NH0582010,COLBY POND,Community water system,Ground water,Rockingham,DANVILLE,399,,,
NH0481010,COLEBROOK WATER WORKS,Community water system,Ground water,Coos,COLEBROOK,"1,200",,,
NH2452040,COLLINS LANDING,Community water system,Ground water,Hillsborough,WEARE,180,,,
NH2363010,COLONIAL GARDENS MHP,Community water system,Ground water,Cheshire,TROY,73,,,
NH0874020,COLONIAL POPLIN NURSING HOME,Community water system,Ground water,Rockingham,FREMONT,78,,,
NH0874010,COLONIAL REST HOME,Community water system,Ground water,Rockingham,FREEDOM,1,,,
NH0112060,COMMONS OF ATKINSON,Community water system,Ground water,Rockingham,ATKINSON,95,,,
NH0501010,CONCORD WATER DEPT,Community water system,Surface water,Merrimack,CONCORD,"44,000",,,
NH2342100,CONE RIDGE APTS,Community water system,Ground water,Grafton,THORNTON,30,,,
NH0413020,CONNECTICUT RIVER MHP,Community water system,Ground water,Sullivan,CHARLESTOWN,50,,,
NH1191010,CONTOOCOOK VILLAGE PCT,Community water system,Surface water,Merrimack,HOPKINTON,"1,600",,,
NH0512040,CONWAY EAST,Community water system,Ground water,Carroll,CONWAY,23,,,
NH0511010,CONWAY VILLAGE FIRE DIST,Community water system,Ground water,Carroll,CONWAY,"2,665",,,
NH1272050,COOPERS GROVE,Community water system,Ground water,Rockingham,KINGSTON,30,,,
NH2194010,COOS COUNTY FARM,Community water system,Ground water,Coos,STEWARTSTOWN,228,,,
NH1672020,COPPLE CROWN VILLAGE DISTRICT,Community water system,Ground water,Strafford,NEW DURHAM,80,,,
NH2082060,CORNERSTONE ESTATES,Community water system,Ground water,Rockingham,SANDOWN,202,,,
