PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
VT0001298,GABLES INN,Transient non-community system,Surface water,Lamoille,STOWE,50,,,
VT0004513,GABLES INN,Transient non-community system,Surface water,Lamoille,STOWE,50,,,
VT0004214,GAIL & IRVING TANZMAN BED & BREAKFAST,Transient non-community system,Ground water,Bennington,-,25,,,
VT0000031,"GALLERY, THE",Transient non-community system,Surface water,Washington,-,50,,,
VT0000130,"GALLEY, THE",Transient non-community system,Surface water,Grand Isle,-,20,,,
VT0002860,GAP PUB AND GRILL,Transient non-community system,Ground water,Orleans,WESTMORE,80,,,
VT0020798,GARDEN CAFE,Transient non-community system,Ground water,Bennington,MANCHESTER,72,,,
VT0000684,GARDEN CAFE,Transient non-community system,Ground water,Bennington,MANCHESTER,80,,,
VT0001783,GARDEN CAFE & GALLERY,Transient non-community system,Ground water,Windham,LONDONDERRY,50,,,
VT0000598,GARDEN MOTOR LODGE & RES,Transient non-community system,Surface water,Orange,BRADFORD,50,,,
VT0002974,GARLIC RESTAURANT,Transient non-community system,Ground water,Rutland,KILLINGTON,138,,,
VT0004917,GARRISON,Transient non-community system,Ground water,Washington,WAITSFIELD,84,,,
VT0020648,GARRISON,Transient non-community system,Ground water,Washington,FAYSTON,60,,,
VT0004210,"GARRISON INN, THE",Transient non-community system,Ground water,Windsor,-,25,,,
VT0002357,"GARRISON INN, THE",Transient non-community system,Ground water,Caledonia,-,20,,,
VT0002376,GASLIGHT LOUNGE & RESTAU,Transient non-community system,Surface water,Windsor,SPRINGFIELD,50,,,
VT0004649,GATE-WAY CABINS,Transient non-community system,Ground water,Franklin,-,25,,,
VT0004763,GATEWAY MOTEL & LODGE,Transient non-community system,Surface water,Washington,WATERBURY,50,,,
VT0002038,GAUDETTES MARKET,Transient non-community system,Ground water,Addison,GEORGIA,25,,,
VT0002650,GEANNELIS',Transient non-community system,Ground water,Bennington,BENNINGTON,55,,,
VT0001884,GENES KREE-MEE,Transient non-community system,Surface water,Windham,WILMINGTON,50,,,
VT0020984,GENESIS CHURCH,Transient non-community system,Ground water,Windham,PUTNEY,52,,,
VT0009004,GEORGE F. ADAMS+CO.,Transient non-community system,Ground water,Lamoille,STOWE,400,,,
VT0001275,GEORGE'S PIZZA,Transient non-community system,Surface water,Caledonia,ST. JOHNSBURY,50,,,
VT0009114,GEORGIA DAIRY IND. PARK,Transient non-community system,Surface water,Chittenden,GEORGIA,"1,830",,,
VT0003336,GEORGIA DELI INC,Transient non-community system,Ground water,Franklin,-,25,,,
VT0020490,GEORGIA LIBRARY MORIN,Transient non-community system,Ground water,Franklin,FAIRFAX,39,,,
VT0021307,GEORGIA MARKET,Transient non-community system,Ground water,Franklin,GEORGIA,27,,,
VT0021161,GEORGIA MEDICAL GROUP,Transient non-community system,Ground water,Franklin,GEORGIA,80,,,
VT0008234,GEORGIA NB REST AREA,Transient non-community system,Ground water,Franklin,GEORGIA,500,,,
VT0009028,GEORGIA PACIFIC CORP,Transient non-community system,Ground water,Essex,GILMAN,"2,250",,,
VT0008262,GEORGIA TOWN PICNIC,Transient non-community system,Ground water,Franklin,GEORGIA,25,,,
VT0009116,GERRISH MOTORS,Transient non-community system,Ground water,Chittenden,-,250,,,
VT0020542,GETAWAY MOUNTAIN  CAMPGROUND,Transient non-community system,Ground water,Windsor,WEATHERSFIELD,270,,,
VT0020926,GETAWAY MOUNTAIN CAMPGROUND,Transient non-community system,Ground water,Windsor,-,65,,,
VT0008028,GIFFORD WOODS STATE PARK,Transient non-community system,Ground water,Rutland,KILLINGTON,194,,,
VT0000231,GILLES GULF,Transient non-community system,Ground water,Essex,-,12,,,
VT0000509,GILLS DELICATESSEN,Transient non-community system,Surface water,Rutland,RUTLAND,50,,,
VT0000306,GINNY'S CORNER SNACK BAR,Transient non-community system,Surface water,Rutland,RUTLAND,50,,,
VT0002128,GIOVANNI'S RESTAURANT,Transient non-community system,Surface water,Bennington,BENNINGTON,50,,,
VT0000930,GIUSEPPE'S PIZZERIA REST,Transient non-community system,Surface water,Windham,WILMINGTON,50,,,
VT0002192,GIVEN CAFETERIA,Transient non-community system,Surface water,Chittenden,BURLINGTON,50,,,
VT0004892,GLEN FINERT FARM,Transient non-community system,Ground water,Lamoille,-,25,,,
VT0001170,GLEN HOUSE,Transient non-community system,Ground water,Washington,FAYSTON,135,,,
VT0004683,GODINS LODGE,Transient non-community system,Ground water,Lamoille,-,45,,,
VT0008149,GOLD BROOK CAMPGROUND,Transient non-community system,Ground water,Lamoille,STOWE,162,,,
VT0002926,"GOLD FOX, THE",Transient non-community system,Ground water,-,-,250,,,
VT0002279,"GOLD NUGGET, THE",Transient non-community system,Surface water,Windham,BRATTLEBORO,50,,,
VT0001955,GOLDEN DRAGON RESTAURANT,Transient non-community system,Surface water,Chittenden,BURLINGTON,50,,,
VT0001109,GOLDEN EAGLE COFFEE SHOP,Transient non-community system,Surface water,Lamoille,STOWE,50,,,
VT0004015,GOLDEN EAGLE FIRESIDE AP,Transient non-community system,Ground water,Lamoille,STOWE,25,,,
VT0004428,GOLDEN EAGLE MOTEL,Transient non-community system,Ground water,Windham,MARLBORO,25,,,
VT0004665,GOLDEN EAGLE MOTEL,Transient non-community system,Surface water,Lamoille,STOWE,50,,,
VT0002156,GOLDEN EAGLE MOTEL THE,Transient non-community system,Ground water,Windham,MARLBORO,107,,,
VT0004345,GOLDEN HORSE LODGE,Transient non-community system,Ground water,Lamoille,-,25,,,
VT0000823,GOLDEN HORSE LODGE,Transient non-community system,Ground water,Washington,WARREN,100,,,
VT0004938,GOLDEN KITZ LODGE & MOTE,Transient non-community system,Surface water,Lamoille,STOWE,50,,,
VT0002484,GOLDEN KITZ LODGE & MOTE,Transient non-community system,Surface water,Lamoille,STOWE,50,,,
VT0001943,GOLDEN NUGGET,Transient non-community system,Surface water,Rutland,RUTLAND,50,,,
VT0001556,GOLDEN ROYAL DRAGON,Transient non-community system,Ground water,Bennington,MANCHESTER CTR,150,,,
VT0004846,GOLDEN STAGE INN,Transient non-community system,Surface water,Windsor,PROCTORSVILLE,50,,,
VT0000091,GOLF COURSE,Transient non-community system,Surface water,Rutland,PITTSFORD,50,,,
VT0002092,GONDOLA CAFETERIAMIDWAY LODGE,Transient non-community system,Ground water,Lamoille,STOWE,423,,,
VT0020795,GOOD FELLAS RESTAURANT  TAVERN,Transient non-community system,Ground water,Caledonia,DANVILLE,110,,,
VT0001269,GOOD OLD DAYS,Transient non-community system,Ground water,Bennington,POWNAL,90,,,
VT0008142,GOOSE POINT CAMPGROUND,Transient non-community system,Ground water,Grand Isle,ALBURG,802,,,
VT0000766,GOVE HILL CAMP CONF CENTER,Transient non-community system,Ground water,Orange,THETFORD,58,,,
VT0004321,GOVE HILL CAMP& CONF.CTR,Transient non-community system,Ground water,Orange,THETFORD,25,,,
VT0002030,GOVERNOR TOMS,Transient non-community system,Surface water,Washington,WATERBURY CENTE,50,,,
VT0004272,GOVERNORS INN,Transient non-community system,Surface water,Windsor,LUDLOW,50,,,
VT0000668,GOVERNORS INN,Transient non-community system,Surface water,Windsor,LUDLOW,50,,,
VT0004905,GOVERNORS ROCK MOTEL,Transient non-community system,Ground water,Bennington,SHAFTSBURY,30,,,
