PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
MT0004079,WHITEWATER INN,Transient non-community system,Ground water,Gallatin,GALLATIN GATEWAY,125,,,
MT0001709,WIBAUX CAMPGROUND,Transient non-community system,Ground water,Wibaux,-,20,,,
MT0004666,WIBAUX MDT WEIGH STATION,Transient non-community system,Ground water,Custer,MILES CITY,25,,,
MT0000966,WICKES FOREST INDUSTRIES,Transient non-community system,Ground water,Broadwater,-,25,,,
MT0062247,WICKHAM GULCH PICNIC AREA,Transient non-community system,Ground water,Yellowstone,-,25,,,
MT0004866,WILD COYOTE SALOON - UNAPPROVED,Transient non-community system,Ground water,Sanders,THOMPSON FALLS,31,,,
MT0004281,WILD FLOWERS BAKERY CAFE,Transient non-community system,Ground water,Ravalli,CORVALLIS,40,,,
MT0002771,WILD HORSE BORDER STATION,Transient non-community system,Ground water,Hill,HAVRE,35,,,
MT0001096,WILD HORSE HOT SPRINGS,Transient non-community system,Ground water,Lake,HOT SPRINGS,34,,,
MT0003325,WILD HORSE PAVILION,Transient non-community system,Ground water,Custer,-,10,,,
MT0003423,WILD RIVER STORE,Transient non-community system,Ground water,Ravalli,FLORENCE,200,,,
