PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
NJ1421320,EVANGELICAL MISSION AND SEMINARY,Non-Transient non-community system,Ground water,-,MONTVILLE TWP.-1421,37,,,
NJ0436334,EVELYN ACRES REST HOME,Non-Transient non-community system,Ground water,-,WINSLOW TWP,54,,,
NJ1326334,EWC INC,Non-Transient non-community system,Ground water,Monmouth,MANALAPAN TWP.-1326,50,,,
NJ1512386,EXELON GENERATION  - OYSTER CREEK,Non-Transient non-community system,Ground water,Ocean,LACEY TWP.-1512,750,,,
NJ1512388,EXELON GENERATION - OYSTER CREEK,Non-Transient non-community system,Ground water,Ocean,LACEY TWP.-1512,150,,,
NJ1422314,EXXON CORP,Non-Transient non-community system,Ground water,-,MORRISTOWN,25,,,
NJ1006320,EXXON RESEARCH & ENGINEE,Non-Transient non-community system,Ground water,Hunterdon,CLINTON TWP.-1006,966,,,
NJ1411300,EXXON RESEARCH CO & ENGINEERING,Non-Transient non-community system,Ground water,Morris,FLORHAM PARK BORO-1411,50,,,
NJ0603308,F & S PRODUCE,Non-Transient non-community system,Ground water,Cumberland,DEERFIELD TWP.-0603,255,,,
NJ0603305,F & S PRODUCE,Non-Transient non-community system,Ground water,Cumberland,DEERFIELD TWP.-0603,255,,,
NJ0108341,FAA TECH CTR ATL. CITY A,Non-Transient non-community system,Ground water,Atlantic,EGG HARBOR TWP,25,,,
NJ0108351,FAA TECH WELL 3 (208) R&D,Non-Transient non-community system,Ground water,Atlantic,EGG HARBOR TWP,150,,,
NJ1319418,FAIRFIELD INDUST PARK,Non-Transient non-community system,Ground water,Essex,HOWELL TWP.-1319,110,,,
NJ1319402,FAIRFIELD INDUST PARK #1,Non-Transient non-community system,Ground water,Monmouth,HOWELL TWP.-1319,85,,,
NJ1319419,FAIRFIELD INDUST PARK #2,Non-Transient non-community system,Ground water,Monmouth,HOWELL TWP.-1319,90,,,
NJ1319310,FAIRFIELD INDUST. PARK W,Non-Transient non-community system,Ground water,Essex,HOWELL TWP,200,,,
NJ1319465,FAIRFIELD INDUSTRIAL PARK #4,Non-Transient non-community system,Ground water,Essex,HOWELL,60,,,
NJ0605323,FAIRFIELD TOWNSHIP SCHOOL,Non-Transient non-community system,Ground water,Cumberland,FAIRFIELD TWP.-0605,710,,,
NJ0605301,FAIRFIELD TWP INTER (BACK WELL,Non-Transient non-community system,Ground water,Cumberland,FAIRFIELD TWP.-0605,198,,,
NJ0605303,FAIRFIELD TWP INTER SCHOOL (FR,Non-Transient non-community system,Ground water,Cumberland,"FAIRFIELD BORO-0707, FAIRFIELD TWP.-0605",120,,,
NJ1417300,FAIRLEIGH DICKINSON UNIVERSITY,Non-Transient non-community system,Ground water,Morris,MADISON BORO-1417,"3,250",,,
NJ0605320,FAIRTON CHRISTIAN CENTER & SCHOOL,Non-Transient non-community system,Ground water,Cumberland,FAIRFIELD TWP.-0605,50,,,
NJ1309414,FAIRWAYS PROFESSIONAL PLAZA,Non-Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,78,,,
NJ1309416,FAIRWAYS PROFESSIONAL PLAZA #5,Non-Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,78,,,
NJ1607300,FALSTROM CO,Non-Transient non-community system,Ground water,-,PASSAIC BORO,160,,,
NJ0111367,FAMILY SERVICES ASSOCIAT,Non-Transient non-community system,Ground water,Atlantic,GALLOWAY TWP,40,,,
NJ1807303,FAR HILLS COUNTRY DAY SC,Non-Transient non-community system,Ground water,-,FAR HILLS BORO,320,,,
NJ1802312,FAR HILLS COUNTRY DAY SCHOOL,Non-Transient non-community system,Ground water,Somerset,BERNARDS TWP.-1802,700,,,
NJ1102307,FARIDY VEISZ FRAYTAK PC,Non-Transient non-community system,Ground water,Mercer,EWING TWP.-1102,42,,,
NJ1332349,FARM HOUSE KIDS DAY CARE,Non-Transient non-community system,Ground water,Essex,MILLSTONE TWP,25,,,
NJ0108308,FARMINGTON SCHOOL,Non-Transient non-community system,Ground water,Atlantic,EGG HARBOR TWP,100,,,
NJ1511360,FESCO REALTY,Non-Transient non-community system,Ground water,Ocean,JACKSON TWP.-1511,35,,,
NJ0605302,FIARFIELD TWP PRIMARY SC,Non-Transient non-community system,Ground water,-,FAIRFIELD TWP,550,,,
NJ0104318,FIBERTECH GROUP INC WELL 2,Non-Transient non-community system,Ground water,Atlantic,BUENA BORO,220,,,
NJ0104300,FIBERTECH GROUP INC.,Non-Transient non-community system,Ground water,Atlantic,LANDISVILLE,300,,,
NJ1801307,FIDDLERS ELBOW GOLF COURSE,Non-Transient non-community system,Ground water,Somerset,BEDMINSTER TWP.-1801,500,,,
NJ1022366,FIDLERS ELBOW GOLF COURSE,Non-Transient non-community system,Ground water,Hunterdon,READINGTON TWP.-1022,65,,,
NJ1022351,FIMBEL DOOR CORP,Non-Transient non-community system,Ground water,Hunterdon,READINGTON TWP.-1022,65,,,
NJ0607310,FIRST CHURCH OF NAZARENE,Non-Transient non-community system,Ground water,Cumberland,HOPEWELL TWP.-0607,60,,,
NJ1612304,FIRST FIDELITY,Non-Transient non-community system,Ground water,-,TOTOWA,100,,,
