PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
WI1540128,JANESVILLE MOBILE TERRACE,Community water system,Ground water,Rock,-,80,,,
WI1540127,JANESVILLE WATER UTILITY,Community water system,Ground water,Rock,JANESVILLE,"62,720",,,
WI1280104,JEFFERSON WATERWORKS,Community water system,Ground water,Jefferson,JEFFERSON,"7,926",,,
WI2520190,JENSENS MOBILE HOME VILLAGE,Community water system,Ground water,-,STURTEVANT,20,,,
WI4150528,JIM HOLMES,Community water system,Ground water,Calumet,EGG HARBOR,25,,,
WI4700283,JOE BREIHAN,Community water system,Ground water,Winnebago,WAUTOMA,60,,,
WI4380453,JOE CHARAPATA SR,Community water system,Ground water,Marinette,CRIVITZ,25,,,
WI4380449,JOE CHARAPATA SR,Community water system,Ground water,Marinette,CRIVITZ,30,,,
WI4380451,JOE CHARAPATA SR,Community water system,Ground water,Marinette,CRIVITZ,25,,,
WI1280107,JOHNSON CREEK WATERWORKS,Community water system,Ground water,Jefferson,JOHNSON CREEK,"2,818",,,
WI8020379,JOKINENS TRAILER COURT,Community water system,Ground water,Ashland,-,25,,,
WI2460162,JSB INVESTMENT GROUP LLC,Community water system,Ground water,Ozaukee,PORT WASHINGTON,30,,,
WI7500127,JUNCTION CITY WATERWORKS,Community water system,Ground water,Portage,JUNCTION CITY,440,,,
WI1140058,JUNEAU WATERWORKS,Community water system,Ground water,Dodge,JUNEAU,"2,627",,,
WI6560139,KAMP DAKOTA MOBILE HOME PARK,Community water system,Ground water,St. Croix,-,30,,,
WI4450336,KAUKAUNA UTILITIES,Community water system,Ground water,Outagamie,KAUKAUNA,"13,430",,,
WI4450403,KELL BRENN WATER COOP,Community water system,Ground water,Outagamie,-,100,,,
WI4080276,KELLER MUTUAL WATER SUPPLY,Community water system,Ground water,Calumet,-,33,,,
WI4360441,KELLNERSVILLE WATERWORKS,Community water system,Ground water,Manitowoc,KELLNERSVILLE,400,,,
WI6420295,KENDALL WATERWORKS,Community water system,Ground water,Monroe,KENDALL,479,,,
WI2460796,KENILWORTH SUBD,Community water system,Ground water,Ozaukee,MEQUON,120,,,
WI2300046,KENOSHA WATER UTILITY,Community water system,Surface water,Kenosha,KENOSHA,"99,218",,,
WI4600449,KETTLE MORAINE CORRECTIONAL INSTITUTION,Community water system,Ground water,Sheboygan,PLYMOUTH,"1,544",,,
WI4600442,KETTLE MORAINE MOBILE HM PK,Community water system,Ground water,Sheboygan,-,25,,,
WI2670112,KEWASKUM WATERWORKS,Community water system,Ground water,Washington,KEWASKUM,"4,000",,,
WI4310281,KEWAUNEE WATERWORKS,Community water system,Ground water,Kewaunee,KEWAUNEE,"2,951",,,
WI4360427,KIEL WATERWORKS,Community water system,Ground water,Manitowoc,KIEL,"3,630",,,
WI1220103,KIELER SD NO 1,Community water system,Ground water,Grant,KIELER,500,,,
WI7370167,KILTYS KOUNTRY KOURT,Community water system,Ground water,Marathon,-,40,,,
WI4450342,KIMBERLY WATERWORKS,Community water system,Ground water,Outagamie,KIMBERLY,"6,451",,,
WI6170267,KNAPP WATERWORKS,Community water system,Ground water,Dunn,KNAPP,472,,,
WI2461061,KNIGHTSBRIDGE SUBDIVISION,Community water system,Ground water,-,MEQUON,78,,,
WI2681104,KNOLLCREST,Community water system,Ground water,Waukesha,DELAFIELD,66,,,
WI2300145,KNOLLS WATER COOPERATIVE,Community water system,Ground water,Kenosha,POWERS LAKE,400,,,
WI4430503,KNOLLWOOD TRAILER PARK 2,Community water system,Ground water,Oconto,-,80,,,
WI4600444,KOHLER WATERWORKS,Community water system,Surface water purchased,Sheboygan,KOHLER,"2,114",,,
WI7290127,KOUNTRY AIRE EST MHP I,Community water system,Ground water,Juneau,MAUSTON,60,,,
WI7290555,KOUNTRY AIRE EST MHP II,Community water system,Ground water,Juneau,MAUSTON,25,,,
WI7290125,KOUNTRY AIRE EST MHP II WEST,Community water system,Ground water,Juneau,-,49,,,
WI7290294,KOUNTRY AIRE EST MHP III,Community water system,Ground water,Juneau,MAUSTON,210,,,
WI4700285,KOUNTRY KOURT MHP 2,Community water system,Ground water,Waushara,-,200,,,
WI1540133,KOUNTRY KOURTS MOBILE HOME PARK,Community water system,Ground water,Rock,ORFORDVILLE,5,,,
WI7370155,KOUNTRY SQUIRE MOBILE HMS,Community water system,Ground water,Marathon,-,150,,,
WI7370174,KOUNTRY SQUIRE MOBILE HMS 2,Community water system,Ground water,Marathon,-,25,,,
WI2680269,KRISTEN DOWNS SUBDIVISION,Community water system,Ground water,Waukesha,-,90,,,
WI7371700,KRONENWETTER WATER & SEWER UTILITY,Community water system,Ground water,Marathon,KRONENWETTER,"6,080",,,
WI6320338,LA CROSSE MHP 1 - RV HORIZONS,Community water system,Ground water,La Crosse,LA CROSSE,60,,,
WI6320339,LA CROSSE MHP 2 - RV HORIZONS,Community water system,Ground water,La Crosse,LA CROSSE,90,,,
WI6320319,LA CROSSE MOBILE HOMES INC,Community water system,Ground water,La Crosse,LA CROSSE,351,,,
WI6320309,LA CROSSE WATERWORKS,Community water system,Ground water,La Crosse,LA CROSSE,"53,000",,,
WI6630258,LA FARGE WATERWORKS,Community water system,Ground water,Vernon,LA FARGE,780,,,
WI1570113,LA VALLE WATERWORKS,Community water system,Ground water,Sauk,LA VALLE,290,,,
WI2460117,LAC DU COURS SUBD (LEMONT UTILITY),Community water system,Ground water,Ozaukee,-,600,,,
WI2680195,LAD LAKE,Community water system,Ground water,Waukesha,DOUSMAN,180,,,
WI8550131,LADYSMITH WATERWORKS,Community water system,Ground water,Rusk,LADYSMITH,"3,618",,,
WI6090454,LAFAYETTE COURT,Community water system,Ground water,Chippewa,CHIPPEWA FALLS,78,,,
WI2651536,LAKE COMO SANITARY DIST 1,Community water system,Ground water,Walworth,LAKE GENEVA,"3,038",,,
WI2682229,LAKE COUNTRY APARTMENTS,Community water system,Ground water,Waukesha,DELAFIELD,84,,,
WI1570664,LAKE DELTON WATERWORKS,Community water system,Ground water,Sauk,LAKE DELTON,"2,599",,,
WI2683440,LAKE DRIVE WATER TRUST,Community water system,Ground water,Waukesha,OCONOMOWOC,500,,,
WI4601793,LAKE ELLEN DRIVE SHARED WELL,Community water system,Ground water,Sheboygan,-,25,,,
WI1130232,LAKE FOREST WATER COOP,Community water system,Ground water,Dane,MADISON,400,,,
WI2650066,LAKE GENEVA UTILITY COMMISSION,Community water system,Ground water,Walworth,LAKE GENEVA,"7,107",,,
WI6090849,LAKE HALLIE WATERWORKS VILLAGE OF,Community water system,Ground water,Chippewa,CHIPPEWA FALLS,"6,701",,,
WI2680210,LAKE LORE WATER TRUST,Community water system,Ground water,Waukesha,MUSKEGO,400,,,
WI2680228,LAKE MEADOWS WATER TRUST,Community water system,Ground water,Waukesha,MUSKEGO,750,,,
WI1280108,LAKE MILLS WATERWORKS,Community water system,Ground water,Jefferson,LAKE MILLS,"5,780",,,
WI1132499,LAKE POINTE APTS - WELL 1 5320-5326,Community water system,Ground water,Dane,MADISON,60,,,
WI1132500,LAKE POINTE APTS - WELL 2 5312-5318,Community water system,Ground water,Dane,MADISON,60,,,
WI1132557,LAKE POINTE/MARINA BAY,Community water system,Ground water,Dane,MADISON,50,,,
WI2300061,LAKE VIEW APTS,Community water system,Ground water,Kenosha,SILVER LAKE,30,,,
WI1130277,LAKE WI 2,Community water system,Ground water,Dane,SAUK CITY,52,,,
WI2300103,LAKECREST SHORES LLC,Community water system,Ground water,Kenosha,SILVER LAKE,88,,,
WI2460758,LAKEFIELD APTS,Community water system,Ground water,Ozaukee,-,25,,,
WI2650125,LAKELAND NURSING HOME,Community water system,Ground water,Walworth,-,600,,,
WI7440116,LAKELAND SANITARY DIST 1,Community water system,Ground water,Oneida,MINOCQUA,"2,381",,,
WI4600487,LAKELAND UNIVERSITY,Community water system,Ground water,Sheboygan,PLYMOUTH,"1,200",,,
WI7440117,LAKELAND VILLAGE 1,Community water system,Ground water,Oneida,MINOCQUA,81,,,
WI7440087,LAKELAND VILLAGE 2,Community water system,Ground water,Oneida,MINOCQUA,49,,,
WI7441243,LAKELAND VILLAGE 3,Community water system,Ground water,Oneida,-,25,,,
WI2300107,LAKESIDE APARTMENTS,Community water system,Ground water,Kenosha,-,25,,,
WI1140132,LAKESIDE MOBILE HOME PARK,Community water system,Ground water,Dodge,BEAVER DAM,12,,,
WI4080268,LAKEVIEW ESTATES MHP,Community water system,Ground water,Calumet,CHILTON,112,,,
WI4310284,LAKEVIEW HEIGHTS MOBILE HOME PARK,Community water system,Ground water,Kewaunee,ALGOMA,66,,,
WI2522390,LAKEVIEW LANDING,Community water system,Ground water,Racine,-,25,,,
WI4690404,LAKEVIEW MANOR,Community water system,Ground water,Waupaca,-,224,,,
WI4710461,LAKEVIEW MOBILE HOME PARK,Community water system,Ground water,Winnebago,-,250,,,
WI2520204,LAKEVIEW SPECIALTY HOSPITAL,Community water system,Ground water,Racine,WATERFORD,534,,,
WI2520173,LAKEVIEW TERRACE,Community water system,Ground water,Racine,-,45,,,
WI2300147,LAKEWOOD ESTATES MOBILE HMS,Community water system,Ground water,Kenosha,-,25,,,
WI2684361,LAKEWOOD MEADOWS SUBD WATER ASSOC,Community water system,Ground water,Waukesha,-,60,,,
WI2300940,LAKEWOOD VILLAGE APTS,Community water system,Ground water,Kenosha,TWIN LAKES,125,,,
WI4700275,LAMBSCROFT,Community water system,Ground water,Waushara,-,30,,,
WI4240221,LAMPLIGHTER VILLAGE MHP LLC,Community water system,Ground water,Green Lake,GREEN LAKE,80,,,
WI1220107,LANCASTER WATERWORKS,Community water system,Ground water,Grant,LANCASTER,"3,868",,,
WI7640112,LAND O LAKES SANITARY DIST,Community water system,Ground water,Vilas,LAND O LAKES,450,,,
WI1140157,LANDAALS MOBILE HOME VILLAGE,Community water system,Ground water,Dodge,-,33,,,
WI2680274,LANNON ESTATES MHP,Community water system,Ground water,Waukesha,LANNON,300,,,
WI2682769,LANNON MHP 2,Community water system,Ground water,Waukesha,-,25,,,
WI2686008,LANNON WATER UTILITY,Community water system,Ground water,Waukesha,LANNON,172,,,
WI7210108,LAONA SANITARY DIST,Community water system,Ground water,Forest,LAONA,950,,,
WI2460146,LAUREL ACRES,Community water system,Ground water,Ozaukee,THIENSVILLE,18,,,
WI2460150,LAUREL LAKES 508,Community water system,Ground water,Ozaukee,THIENSVILLE,50,,,
WI2460137,LAUREL LAKES 608,Community water system,Ground water,Ozaukee,THIENSVILLE,80,,,
WI4051625,LAWRENCE WATERWORKS,Community water system,Surface water purchased,Brown,DE PERE,"2,950",,,
WI4690071,LAWSON CONDOMINIUMS,Community water system,Ground water,Waupaca,-,50,,,
WI7370170,LAZY ACRES ESTATE MOBILE HMS,Community water system,Ground water,Marathon,-,140,,,
WI4050469,LEDGE VIEW NURSING CENTER,Community water system,Ground water,Brown,-,30,,,
WI4051418,LEDGEVIEW TN SANITARY DIST 2,Community water system,Surface water purchased,Brown,DE PERE,"6,945",,,
WI4430493,LENA WATERWORKS,Community water system,Ground water,Oconto,LENA,585,,,
WI1140155,LEROY SANITARY DISTRICT 1,Community water system,Ground water,Dodge,LEROY,320,,,
WI2301743,LINCOLN CREST APARTMENTS,Community water system,Ground water,Kenosha,TWIN LAKES,32,,,
WI7350121,LINCOLN HILLS SCHOOL,Community water system,Ground water,Lincoln,IRMA,400,,,
WI6620579,LINCOLN TN OF SD 1,Community water system,Ground water purchased,Trempealeau,WHITEHALL,300,,,
WI2686481,LINCOLNSHIRE PLACE,Community water system,Ground water,Waukesha,WALES,100,,,
WI2460142,LINDEN LANE APTS 117,Community water system,Ground water,Ozaukee,THIENSVILLE,90,,,
WI2460154,LINDEN LANE APTS 141,Community water system,Ground water,Ozaukee,THIENSVILLE,75,,,
WI1250082,LINDEN WATERWORKS,Community water system,Ground water,Iowa,LINDEN,547,,,
WI1141037,LITHOSTONE MEADOWS,Community water system,Ground water,Dodge,LOMIRA,193,,,
WI4450338,LITTLE CHUTE WATERWORKS,Community water system,Ground water,Outagamie,LITTLE CHUTE,"11,040",,,
WI7350124,LITTLE FLORIDA,Community water system,Ground water,Lincoln,MERRILL,168,,,
WI1220109,LIVINGSTON WATERWORKS,Community water system,Ground water,Grant,LIVINGSTON,664,,,
WI1110100,LODI WATERWORKS,Community water system,Ground water,Columbia,LODI,"3,006",,,
WI1570092,LOGANVILLE WATERWORKS,Community water system,Ground water,Sauk,LOGANVILLE,300,,,
WI1140151,LOMIRA WATERWORKS,Community water system,Ground water,Dodge,LOMIRA,"2,461",,,
WI1530061,LONE ROCK WATERWORKS,Community water system,Ground water,Richland,LONE ROCK,895,,,
WI2650114,LONG BRANCH MOBILE HOME PARK,Community water system,Ground water,Walworth,-,25,,,
WI2681085,LOOKOUT DRIVE WATER ASSOC,Community water system,Ground water purchased,Waukesha,-,28,,,
WI6321294,LOST LAKE ADDITION,Community water system,Unknown Primary Source,-,-,0,,,
WI1140152,LOWELL WATERWORKS,Community water system,Ground water,Dodge,LOWELL,337,,,
WI1570086,LOWER DELLS ESTATES,Community water system,Ground water,Sauk,LAKE DELTON,75,,,
WI1570116,LOWER DELLS ESTATES WELL #2,Community water system,Ground water,Sauk,-,75,,,
WI6100329,LOYAL WATERWORKS,Community water system,Ground water,Clark,LOYAL,"1,308",,,
WI6490338,LUCK WATERWORKS,Community water system,Ground water,Polk,LUCK,"1,150",,,
WI2650157,LUDWELL ESTATES,Community water system,Ground water,Walworth,ELKHORN,100,,,
WI2650126,LUDWELL ESTATES MHP 1,Community water system,Ground water,Walworth,ELKHORN,5,,,
WI8580537,LUEDTKES MOBILE HOME PARK,Community water system,Ground water,Sawyer,HAYWARD,50,,,
WI4310282,LUXEMBURG WATERWORKS,Community water system,Ground water,Kewaunee,LUXEMBURG,"2,571",,,
WI2680179,LYNDALE WATER COOP,Community water system,Ground water,Waukesha,-,250,,,
WI7290124,LYNDON STATION WATERWORKS,Community water system,Ground water,Juneau,LYNDON STATION,474,,,
WI1132063,MADISON TN WELL 1,Community water system,Ground water,Dane,-,25,,,
WI1130224,MADISON WATER UTILITY,Community water system,Ground water,Dane,MADISON,"235,000",,,
WI6490785,MAGNOR LAKE SANITARY DISTRICT,Community water system,Ground water purchased,Polk,-,99,,,
WI6480240,MAIDEN ROCK WATER UTILITY,Community water system,Ground water,Pierce,MAIDEN ROCK,118,,,
WI7370157,MAIZEFIELD MHC (MANUFACTURED HOME COMMUNITY),Community water system,Ground water,Marathon,MOSINEE,145,,,
WI1140130,MAJESTIC HILLS,Community water system,Ground water,Dodge,BEAVER DAM,565,,,
WI4690345,MANAWA WATERWORKS,Community water system,Ground water,Waupaca,MANAWA,"1,300",,,
WI8160145,MANITOU FALLS SANITARY DISTRICT NO 1,Community water system,Ground water,Douglas,SUPERIOR,95,,,
WI4360364,MANITOWOC WATERWORKS,Community water system,Surface water,Manitowoc,MANITOWOC,"34,500",,,
WI4200462,MANOR HILL MOBILE HOME PARK,Community water system,Ground water,Fond du Lac,EDEN,400,,,
WI1130234,MAPLE BLUFF WATERWORKS,Community water system,Ground water purchased,Dane,MADISON,"1,342",,,
WI2671730,MAPLE DALE 1932,Community water system,Ground water,Washington,-,25,,,
WI2671722,MAPLE DALE NORTH # 4,Community water system,Ground water,Washington,-,25,,,
WI1140135,MAPLE GROVE MHP,Community water system,Ground water,Dodge,BEAVER DAM,125,,,
WI1140159,MAPLE GROVE MHP 2,Community water system,Ground water,Dodge,-,120,,,
WI1570099,MAPLE PARK CONDOMINIUMS,Community water system,Ground water,Sauk,PRAIRIE DU SAC,60,,,
WI7500377,MAPLE RIDGE APARTMENTS,Community water system,Ground water,Price,PLOVER,25,,,
